height_data,LW,LN,P,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
82.86431361,0,1,0,A,B,A,B,A,A,B,B,A,A,A,A,B,B,B,A,B,B,B,B
80.75517304,0,1,0,A,B,A,B,A,A,B,A,B,B,B,A,B,B,A,B,A,B,B,B
84.18251799,0,1,0,A,B,A,B,A,A,B,A,B,A,A,B,B,A,A,B,A,B,A,B
83.69844958,0,1,0,A,B,A,B,A,A,B,A,A,B,A,B,B,A,A,A,B,B,A,A
84.85576636,0,1,0,A,B,A,B,A,A,B,A,A,A,A,A,B,B,B,A,B,A,A,B
79.1296677,0,1,0,A,B,A,B,A,A,A,B,B,B,B,A,B,A,B,A,B,A,A,A
80.52033437,0,1,0,A,B,A,B,A,A,A,B,B,A,B,B,A,B,B,A,A,B,A,A
80.44708939,0,1,0,A,B,A,B,A,A,A,B,A,B,B,B,A,A,A,B,B,B,B,A
83.57664208,0,1,0,A,B,A,B,A,A,A,B,A,A,B,B,A,A,A,B,A,B,A,A
81.57074857,0,1,0,A,B,A,B,A,A,A,A,B,B,A,A,A,B,B,A,A,B,A,B
85.21380161,0,1,0,A,B,A,B,A,A,A,A,B,A,A,A,B,B,B,B,B,A,B,B
83.80498554,0,1,0,A,B,A,B,A,A,A,A,A,B,A,B,B,A,B,B,B,B,B,A
85.79551188,0,1,0,A,B,A,B,A,A,A,A,A,A,B,A,B,B,B,B,A,B,B,A
133.7103012,0,1,0,A,B,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,B,B
136.9498118,0,1,0,A,B,A,A,B,B,B,B,B,A,B,B,B,B,B,A,A,B,B,B
136.2384433,0,1,0,A,B,A,A,B,B,B,B,A,B,B,B,B,B,B,A,A,B,B,B
139.3484837,0,1,0,A,B,A,A,B,B,B,B,A,A,B,B,A,A,B,B,A,B,A,B
135.9068028,0,1,0,A,B,A,A,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,B
139.5307043,0,1,0,A,B,A,A,B,B,B,A,B,A,A,B,A,A,B,B,B,B,A,A
140.06425,0,1,0,A,B,A,A,B,B,B,A,A,B,A,B,A,A,B,A,B,B,A,A
142.5002019,0,1,0,A,B,A,A,B,B,B,A,A,A,A,A,A,B,A,B,A,A,A,B
135.1360765,0,1,0,A,B,A,A,B,B,A,B,B,B,A,A,B,A,B,A,A,B,B,A
138.4798256,0,1,0,A,B,A,A,B,B,A,B,B,A,B,A,B,A,A,A,A,A,B,A
137.1260549,0,1,0,A,B,A,A,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A
141.5589788,0,1,0,A,B,A,A,B,B,A,B,A,A,A,A,A,B,A,A,A,B,B,A
137.6568331,0,1,0,A,B,A,A,B,B,A,A,B,B,A,A,B,A,A,B,B,B,A,A
141.014748,0,1,0,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,B,A,A,B,B
141.0660185,0,1,0,A,B,A,A,B,B,A,A,A,B,A,A,B,A,B,A,B,A,B,A
142.6869078,0,1,0,A,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,B,A
135.9255259,0,1,0,A,B,A,A,B,A,B,B,B,B,B,B,A,B,B,A,A,A,A,A
138.3576309,0,1,0,A,B,A,A,B,A,B,B,B,A,A,A,B,A,A,A,A,B,A,A
137.7281692,0,1,0,A,B,A,A,B,A,B,B,A,B,B,B,A,B,A,B,A,A,B,B
141.2389334,0,1,0,A,B,A,A,B,A,B,B,A,A,B,A,A,B,B,B,A,B,B,A
137.9287406,0,1,0,A,B,A,A,B,A,B,A,B,B,B,A,B,B,B,B,B,B,B,B
142.5312214,0,1,0,A,B,A,A,B,A,B,A,B,A,B,A,B,A,A,A,B,B,B,B
139.9891734,0,1,0,A,B,A,A,B,A,B,A,A,B,B,A,A,B,B,B,A,B,B,B
143.347896,0,1,0,A,B,A,A,B,A,B,A,A,A,A,B,B,A,B,B,A,A,A,B
135.4329999,0,1,0,A,B,A,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,A,B
139.6601344,0,1,0,A,B,A,A,B,A,A,B,B,A,A,A,A,B,A,A,A,B,B,B
138.8224016,0,1,0,A,B,A,A,B,A,A,B,A,B,B,A,A,B,B,B,B,B,B,B
140.9219425,0,1,0,A,B,A,A,B,A,A,B,A,A,B,A,B,A,A,A,A,B,A,B
139.5731732,0,1,0,A,B,A,A,B,A,A,A,B,B,B,B,A,A,B,B,B,B,A,B
141.8324964,0,1,0,A,B,A,A,B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A
140.8567214,0,1,0,A,B,A,A,B,A,A,A,A,B,A,B,A,B,A,A,B,A,B,A
145.5708712,0,1,0,A,B,A,A,B,A,A,A,A,A,B,B,B,A,B,A,B,B,A,B
137.2155956,0,1,0,A,B,A,A,A,B,B,B,B,B,A,A,A,A,B,B,B,B,A,A
140.2113101,0,1,0,A,B,A,A,A,B,B,B,B,A,A,A,B,A,B,A,B,A,B,B
139.1085629,0,1,0,A,B,A,A,A,B,B,B,A,B,A,A,B,A,A,B,B,B,B,B
142.3171757,0,1,0,A,B,A,A,A,B,B,B,A,A,B,A,B,B,A,A,A,B,A,B
140.0411914,0,1,0,A,B,A,A,A,B,B,A,B,B,A,A,B,B,B,B,B,A,B,B
142.2946014,0,1,0,A,B,A,A,A,B,B,A,B,A,A,B,A,B,B,B,B,B,B,B
140.071515,0,1,0,A,B,A,A,A,B,B,A,A,B,A,A,A,A,B,A,B,A,A,A
144.9934054,0,1,0,A,B,A,A,A,B,B,A,A,A,A,B,B,A,B,A,A,B,B,B
137.1601496,0,1,0,A,B,A,A,A,B,A,B,B,B,B,B,A,A,B,B,B,B,A,B
140.9570048,0,1,0,A,B,A,A,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,B
139.5689168,0,1,0,A,B,A,A,A,B,A,B,A,B,A,A,B,B,B,A,A,A,B,A
142.5405778,0,1,0,A,B,A,A,A,B,A,B,A,A,B,B,A,B,A,A,B,A,A,B
140.0426186,0,1,0,A,B,A,A,A,B,A,A,B,B,A,A,A,A,A,A,B,A,A,B
144.5890877,0,1,0,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B,A,A,B,A,A
143.3644604,0,1,0,A,B,A,A,A,B,A,A,A,B,B,A,B,B,B,A,B,A,A,A
146.9254803,0,1,0,A,B,A,A,A,B,A,A,A,A,A,A,B,A,B,B,B,B,B,A
136.986786,0,1,0,A,B,A,A,A,A,B,B,B,B,A,A,B,B,A,B,B,A,A,A
141.2914725,0,1,0,A,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,B,A,B
139.3430009,0,1,0,A,B,A,A,A,A,B,B,A,B,B,B,A,A,A,A,B,A,A,B
144.0628614,0,1,0,A,B,A,A,A,A,B,B,A,A,A,A,A,A,B,B,B,A,B,B
141.0951467,0,1,0,A,B,A,A,A,A,B,A,B,B,B,B,A,A,B,A,B,B,B,A
143.8771457,0,1,0,A,B,A,A,A,A,B,A,B,A,B,B,B,B,A,A,B,B,A,A
141.9587429,0,1,0,A,B,A,A,A,A,B,A,A,B,A,B,A,B,B,B,B,B,A,B
146.2105474,0,1,0,A,B,A,A,A,A,B,A,A,A,A,A,B,B,B,B,B,A,B,A
139.0274241,0,1,0,A,B,A,A,A,A,A,B,B,B,A,B,A,A,A,A,B,B,B,B
140.8020697,0,1,0,A,B,A,A,A,A,A,B,B,A,B,B,B,B,A,A,A,A,B,B
140.5840736,0,1,0,A,B,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A
143.9197157,0,1,0,A,B,A,A,A,A,A,B,A,A,B,A,B,B,A,B,A,A,B,A
142.6592235,0,1,0,A,B,A,A,A,A,A,A,B,B,A,B,B,A,B,A,B,B,A,B
144.4540376,0,1,0,A,B,A,A,A,A,A,A,B,A,B,A,B,A,B,B,B,B,B,B
144.3683556,0,1,0,A,B,A,A,A,A,A,A,A,B,A,A,B,B,A,B,B,B,A,B
147.4847693,0,1,0,A,B,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,B,B,A
72.189556,0,1,0,A,A,B,B,B,B,B,B,B,B,A,B,B,A,B,A,B,B,B,A
76.40974891,0,1,0,A,A,B,B,B,B,B,B,B,A,B,B,A,B,A,A,B,A,B,B
75.7885161,0,1,0,A,A,B,B,B,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B
77.96701912,0,1,0,A,A,B,B,B,B,B,B,A,A,B,A,A,A,A,B,A,A,B,A
75.92727603,0,1,0,A,A,B,B,B,B,B,A,B,B,B,A,A,B,B,A,B,A,A,B
79.4463993,0,1,0,A,A,B,B,B,B,B,A,B,A,B,A,B,A,B,B,B,B,B,A
78.50385181,0,1,0,A,A,B,B,B,B,B,A,A,B,B,B,B,B,B,A,B,A,B,A
80.59502627,0,1,0,A,A,B,B,B,B,B,A,A,A,A,A,B,A,B,B,A,B,B,B
73.28028382,0,1,0,A,A,B,B,B,B,A,B,B,B,A,B,A,A,A,B,A,B,A,A
75.57705579,0,1,0,A,A,B,B,B,B,A,B,B,A,B,B,A,B,A,A,B,A,A,B
74.9309047,0,1,0,A,A,B,B,B,B,A,B,A,B,B,B,A,A,A,B,B,B,A,A
77.8272107,0,1,0,A,A,B,B,B,B,A,B,A,A,B,A,B,B,B,A,A,B,A,B
75.79104424,0,1,0,A,A,B,B,B,B,A,A,B,B,B,A,B,A,B,A,B,A,A,A
78.60600909,0,1,0,A,A,B,B,B,B,A,A,B,A,B,A,B,A,A,A,B,B,B,B
78.01521969,0,1,0,A,A,B,B,B,B,A,A,A,B,B,A,B,B,A,A,A,A,A,A
81.8156746,0,1,0,A,A,B,B,B,B,A,A,A,A,A,B,B,B,B,A,B,A,B,B
73.72951679,0,1,0,A,A,B,B,B,A,B,B,B,B,B,A,B,B,A,B,A,A,A,A
76.40769071,0,1,0,A,A,B,B,B,A,B,B,B,A,B,A,B,A,A,A,A,B,A,B
75.59975106,0,1,0,A,A,B,B,B,A,B,B,A,B,B,A,B,A,A,A,A,A,A,B
80.18320775,0,1,0,A,A,B,B,B,A,B,B,A,A,A,B,A,A,B,A,A,A,B,B
76.66657976,0,1,0,A,A,B,B,B,A,B,A,B,B,A,A,B,A,A,A,A,A,B,A
79.48700061,0,1,0,A,A,B,B,B,A,B,A,B,A,B,A,B,B,B,A,B,A,B,B
79.10097334,0,1,0,A,A,B,B,B,A,B,A,A,B,A,A,A,B,B,A,B,A,B,A
81.19385869,0,1,0,A,A,B,B,B,A,B,A,A,A,A,B,A,B,A,A,B,B,A,A
74.84813821,0,1,0,A,A,B,B,B,A,A,B,B,B,B,A,A,A,B,A,A,A,A,A
77.5170641,0,1,0,A,A,B,B,B,A,A,B,B,A,B,B,B,B,A,A,B,B,B,A
76.34205947,0,1,0,A,A,B,B,B,A,A,B,A,B,B,B,B,A,B,A,B,B,B,A
81.34411013,0,1,0,A,A,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B
78.68745508,0,1,0,A,A,B,B,B,A,A,A,B,B,A,B,A,B,B,A,B,A,B,B
79.80627652,0,1,0,A,A,B,B,B,A,A,A,B,A,B,B,A,A,B,A,B,B,B,B
78.91239233,0,1,0,A,A,B,B,B,A,A,A,A,B,B,A,B,A,B,B,A,B,B,A
82.89312634,0,1,0,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A
75.03298939,0,1,0,A,A,B,B,A,B,B,B,B,B,A,A,B,A,B,A,B,B,A,B
78.19538984,0,1,0,A,A,B,B,A,B,B,B,B,A,A,A,A,B,B,B,A,B,A,B
77.5416918,0,1,0,A,A,B,B,A,B,B,B,A,B,B,A,B,A,A,B,B,B,A,B
79.48722347,0,1,0,A,A,B,B,A,B,B,B,A,A,A,A,B,B,A,A,A,B,B,B
78.94571477,0,1,0,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,B,A
80.94068461,0,1,0,A,A,B,B,A,B,B,A,B,A,B,A,A,A,B,A,B,A,A,B
80.02850474,0,1,0,A,A,B,B,A,B,B,A,A,B,B,B,B,A,A,A,B,A,B,B
82.91787839,0,1,0,A,A,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,A
76.82161147,0,1,0,A,A,B,B,A,B,A,B,B,B,B,A,A,A,B,A,A,A,A,A
79.22560668,0,1,0,A,A,B,B,A,B,A,B,B,A,B,A,B,A,A,B,B,A,A,A
78.61821348,0,1,0,A,A,B,B,A,B,A,B,A,B,B,B,A,A,B,B,B,A,A,B
79.58303184,0,1,0,A,A,B,B,A,B,A,B,A,A,A,A,B,A,A,B,B,A,A,A
78.91510235,0,1,0,A,A,B,B,A,B,A,A,B,B,B,A,B,B,A,B,A,B,A,B
81.85107503,0,1,0,A,A,B,B,A,B,A,A,B,A,B,A,B,A,B,B,A,A,B,B
81.85687718,0,1,0,A,A,B,B,A,B,A,A,A,B,B,A,A,B,A,B,A,B,B,B
82.73433654,0,1,0,A,A,B,B,A,B,A,A,A,A,A,A,B,A,B,A,B,A,A,B
76.31440564,0,1,0,A,A,B,B,A,A,B,B,B,B,B,A,A,B,A,B,B,B,B,A
79.84126322,0,1,0,A,A,B,B,A,A,B,B,B,A,B,A,A,A,B,B,B,B,A,B
78.9641216,0,1,0,A,A,B,B,A,A,B,B,A,B,B,B,A,B,A,B,A,B,B,B
81.01766344,0,1,0,A,A,B,B,A,A,B,B,A,A,A,A,B,B,A,B,B,A,B,A
78.785214,0,1,0,A,A,B,B,A,A,B,A,B,B,B,A,B,A,A,B,A,A,A,B
82.3030236,0,1,0,A,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,B,B,B,B
80.93759245,0,1,0,A,A,B,B,A,A,B,A,A,B,A,A,B,A,B,B,A,A,A,A
84.48121516,0,1,0,A,A,B,B,A,A,B,A,A,A,A,A,B,A,B,B,A,B,A,B
77.0572285,0,1,0,A,A,B,B,A,A,A,B,B,B,B,A,A,A,B,A,B,A,B,A
80.68273245,0,1,0,A,A,B,B,A,A,A,B,B,A,B,A,A,A,A,B,B,B,B,A
78.92999945,0,1,0,A,A,B,B,A,A,A,B,A,B,B,B,B,B,B,A,A,A,B,B
82.59708859,0,1,0,A,A,B,B,A,A,A,B,A,A,B,B,B,A,A,B,A,B,A,B
81.19125639,0,1,0,A,A,B,B,A,A,A,A,B,B,B,A,A,B,B,A,A,A,B,B
83.41606153,0,1,0,A,A,B,B,A,A,A,A,B,A,A,B,B,B,B,B,A,A,A,A
81.53927689,0,1,0,A,A,B,B,A,A,A,A,A,B,A,B,B,A,B,A,B,A,A,B
86.3147136,0,1,0,A,A,B,B,A,A,A,A,A,A,B,B,A,B,B,B,B,A,A,B
132.7781174,0,1,0,A,A,B,A,B,B,B,B,B,B,A,B,A,B,B,A,B,A,A,A
135.4378735,0,1,0,A,A,B,A,B,B,B,B,B,A,B,B,A,A,A,B,B,B,A,B
135.3055357,0,1,0,A,A,B,A,B,B,B,B,A,B,A,A,A,B,B,B,B,A,B,A
138.0288509,0,1,0,A,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B,A,B,B,B
134.1176109,0,1,0,A,A,B,A,B,B,B,A,B,B,A,A,A,A,B,A,B,A,B,A
139.8468682,0,1,0,A,A,B,A,B,B,B,A,B,A,B,B,A,B,A,B,B,B,B,A
137.2413542,0,1,0,A,A,B,A,B,B,B,A,A,B,B,B,A,A,B,B,B,A,A,B
140.2500135,0,1,0,A,A,B,A,B,B,B,A,A,A,B,A,B,A,B,B,B,A,B,B
132.5464355,0,1,0,A,A,B,A,B,B,A,B,B,B,B,A,A,A,B,A,B,B,B,B
136.4149797,0,1,0,A,A,B,A,B,B,A,B,B,A,B,A,A,A,B,A,A,B,B,A
135.3090481,0,1,0,A,A,B,A,B,B,A,B,A,B,A,A,B,B,B,B,B,B,A,B
138.575585,0,1,0,A,A,B,A,B,B,A,B,A,A,B,A,B,B,A,A,A,A,B,A
136.1912275,0,1,0,A,A,B,A,B,B,A,A,B,B,B,A,B,A,A,A,B,A,A,B
139.9886193,0,1,0,A,A,B,A,B,B,A,A,B,A,B,B,A,A,B,A,B,A,B,A
137.5237934,0,1,0,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,B
140.6181308,0,1,0,A,A,B,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,B,B
134.4447871,0,1,0,A,A,B,A,B,A,B,B,B,B,A,A,A,A,B,B,B,A,A,A
137.620296,0,1,0,A,A,B,A,B,A,B,B,B,A,A,B,B,A,A,A,B,B,A,A
135.9252225,0,1,0,A,A,B,A,B,A,B,B,A,B,B,A,B,A,B,B,A,A,B,A
140.1597723,0,1,0,A,A,B,A,B,A,B,B,A,A,B,A,A,B,B,B,B,B,A,A
136.3617933,0,1,0,A,A,B,A,B,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B
138.8838577,0,1,0,A,A,B,A,B,A,B,A,B,A,B,B,A,A,A,A,A,B,A,A
138.0215659,0,1,0,A,A,B,A,B,A,B,A,A,B,A,B,B,B,A,B,A,B,A,B
142.7723176,0,1,0,A,A,B,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,A,A
133.8725233,0,1,0,A,A,B,A,B,A,A,B,B,B,B,B,A,A,A,A,A,A,B,A
138.5583449,0,1,0,A,A,B,A,B,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A
137.2686518,0,1,0,A,A,B,A,B,A,A,B,A,B,A,A,B,A,B,A,B,A,A,A
140.6360545,0,1,0,A,A,B,A,B,A,A,B,A,A,B,B,A,B,A,A,A,B,B,A
138.1700748,0,1,0,A,A,B,A,B,A,A,A,B,B,A,B,B,B,A,B,B,B,B,A
140.0647166,0,1,0,A,A,B,A,B,A,A,A,B,A,B,B,B,B,A,A,B,A,A,A
140.3287694,0,1,0,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,B,B,B,B
142.0031756,0,1,0,A,A,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,A,B
135.2848977,0,1,0,A,A,B,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,A
137.2298988,0,1,0,A,A,B,A,A,B,B,B,B,A,B,B,A,B,B,A,B,B,B,A
137.9499077,0,1,0,A,A,B,A,A,B,B,B,A,B,B,A,B,A,B,A,A,A,A,A
140.7556736,0,1,0,A,A,B,A,A,B,B,B,A,A,B,A,A,B,A,A,B,B,B,B
136.5849236,0,1,0,A,A,B,A,A,B,B,A,B,B,A,B,B,B,B,A,A,B,B,A
143.2355741,0,1,0,A,A,B,A,A,B,B,A,B,A,A,A,B,B,B,A,A,A,A,A
140.68431,0,1,0,A,A,B,A,A,B,B,A,A,B,A,B,A,A,A,B,B,A,B,B
142.8422164,0,1,0,A,A,B,A,A,B,B,A,A,A,B,A,B,B,B,B,B,B,B,B
135.6636922,0,1,0,A,A,B,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,B
137.928952,0,1,0,A,A,B,A,A,B,A,B,B,A,B,A,B,A,B,A,A,A,A,A
138.3887729,0,1,0,A,A,B,A,A,B,A,B,A,B,B,B,B,A,B,A,B,A,B,A
140.9668143,0,1,0,A,A,B,A,A,B,A,B,A,A,A,A,B,B,A,A,B,A,B,A
137.9172883,0,1,0,A,A,B,A,A,B,A,A,B,B,B,B,B,B,A,B,B,A,A,A
142.8030279,0,1,0,A,A,B,A,A,B,A,A,B,A,B,B,A,A,A,B,B,B,A,A
141.7675993,0,1,0,A,A,B,A,A,B,A,A,A,B,B,A,B,B,B,A,B,B,B,A
143.1195027,0,1,0,A,A,B,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A
137.1991896,0,1,0,A,A,B,A,A,A,B,B,B,B,B,B,A,A,A,A,A,A,A,A
139.8089916,0,1,0,A,A,B,A,A,A,B,B,B,A,A,B,B,A,A,B,A,B,A,B
138.62105,0,1,0,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,B,B,A
142.0743577,0,1,0,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,B,B,A,B,A
137.9103744,0,1,0,A,A,B,A,A,A,B,A,B,B,B,B,B,B,A,A,A,A,B,B
142.3925122,0,1,0,A,A,B,A,A,A,B,A,B,A,A,B,B,A,B,A,B,A,B,A
141.0189228,0,1,0,A,A,B,A,A,A,B,A,A,B,B,A,A,A,B,A,A,B,A,B
145.0979661,0,1,0,A,A,B,A,A,A,B,A,A,A,A,B,A,A,B,A,B,A,B,A
136.307793,0,1,0,A,A,B,A,A,A,A,B,B,B,A,B,B,B,A,A,A,A,A,B
141.8265912,0,1,0,A,A,B,A,A,A,A,B,B,A,B,B,B,A,A,A,B,A,B,B
138.9023201,0,1,0,A,A,B,A,A,A,A,B,A,B,A,A,B,A,A,B,A,A,B,A
142.0679911,0,1,0,A,A,B,A,A,A,A,B,A,A,A,B,A,B,B,A,B,B,B,B
141.6364116,0,1,0,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,B,A,A,B,A
143.9856797,0,1,0,A,A,B,A,A,A,A,A,B,A,B,A,A,A,A,B,B,A,A,B
142.4385278,0,1,0,A,A,B,A,A,A,A,A,A,B,B,B,A,B,A,A,B,A,B,B
145.1126429,0,1,0,A,A,B,A,A,A,A,A,A,A,A,A,B,B,B,A,B,B,B,B
75.39219996,0,1,0,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,B,A,A,B,A
79.63049559,0,1,0,A,A,A,B,B,B,B,B,B,A,A,A,B,A,B,B,A,A,B,A
78.36454825,0,1,0,A,A,A,B,B,B,B,B,A,B,A,A,A,B,A,A,B,A,A,A
81.52366931,0,1,0,A,A,A,B,B,B,B,B,A,A,A,B,A,B,A,B,B,B,B,A
78.34852671,0,1,0,A,A,A,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,A,B
82.29751025,0,1,0,A,A,A,B,B,B,B,A,B,A,B,B,A,B,B,A,A,A,B,B
80.40036154,0,1,0,A,A,A,B,B,B,B,A,A,B,B,B,B,B,B,B,A,A,A,A
83.49083902,0,1,0,A,A,A,B,B,B,B,A,A,A,A,B,B,A,A,A,A,A,B,A
76.45224768,0,1,0,A,A,A,B,B,B,A,B,B,B,A,B,A,B,A,B,B,B,B,A
79.05173551,0,1,0,A,A,A,B,B,B,A,B,B,A,B,A,A,A,A,B,B,A,B,A
77.7266765,0,1,0,A,A,A,B,B,B,A,B,A,B,B,A,B,B,B,B,A,B,A,B
82.62085264,0,1,0,A,A,A,B,B,B,A,B,A,A,B,B,A,A,B,B,A,B,B,A
80.80476412,0,1,0,A,A,A,B,B,B,A,A,B,B,A,A,B,A,B,B,B,B,A,A
82.71666837,0,1,0,A,A,A,B,B,B,A,A,B,A,A,A,B,B,B,A,A,B,B,A
81.35908075,0,1,0,A,A,A,B,B,B,A,A,A,B,B,A,A,B,A,B,B,A,A,B
84.10313918,0,1,0,A,A,A,B,B,B,A,A,A,A,A,B,B,A,A,A,A,A,A,B
77.20028243,0,1,0,A,A,A,B,B,A,B,B,B,B,A,A,B,B,A,B,A,B,A,B
80.8579241,0,1,0,A,A,A,B,B,A,B,B,B,A,A,B,A,B,B,A,A,B,B,A
80.95306355,0,1,0,A,A,A,B,B,A,B,B,A,B,A,A,A,B,A,A,B,A,A,A
82.1498586,0,1,0,A,A,A,B,B,A,B,B,A,A,A,B,B,A,A,B,A,A,A,B
80.43247188,0,1,0,A,A,A,B,B,A,B,A,B,B,B,B,A,A,A,B,A,A,B,A
82.95722373,0,1,0,A,A,A,B,B,A,B,A,B,A,A,A,A,A,A,B,A,B,A,B
81.81002987,0,1,0,A,A,A,B,B,A,B,A,A,B,B,B,B,B,B,A,A,A,A,B
84.81799691,0,1,0,A,A,A,B,B,A,B,A,A,A,B,B,B,B,A,A,A,A,A,A
78.5506196,0,1,0,A,A,A,B,B,A,A,B,B,B,A,A,B,A,A,A,A,B,B,A
82.10611206,0,1,0,A,A,A,B,B,A,A,B,B,A,A,B,B,B,A,B,B,A,B,B
80.10764555,0,1,0,A,A,A,B,B,A,A,B,A,B,A,A,A,A,A,B,B,B,B,B
83.04977904,0,1,0,A,A,A,B,B,A,A,B,A,A,A,A,B,B,B,A,A,A,A,A
80.06720306,0,1,0,A,A,A,B,B,A,A,A,B,B,A,A,A,B,B,A,B,A,B,B
84.8926532,0,1,0,A,A,A,B,B,A,A,A,B,A,A,B,B,B,B,B,B,A,A,A
83.13149394,0,1,0,A,A,A,B,B,A,A,A,A,B,A,A,B,A,B,B,B,B,A,A
84.711769,0,1,0,A,A,A,B,B,A,A,A,A,A,B,B,B,B,B,B,B,A,B,A
78.18995388,0,1,0,A,A,A,B,A,B,B,B,B,B,A,B,A,B,B,A,A,A,A,B
82.15629391,0,1,0,A,A,A,B,A,B,B,B,B,A,B,B,A,B,B,B,B,B,A,A
79.95267614,0,1,0,A,A,A,B,A,B,B,B,A,B,A,B,B,B,B,A,B,B,B,B
83.50242449,0,1,0,A,A,A,B,A,B,B,B,A,A,B,B,B,B,A,A,B,B,A,A
82.21212077,0,1,0,A,A,A,B,A,B,B,A,B,B,A,B,B,A,B,A,B,B,B,B
84.40447035,0,1,0,A,A,A,B,A,B,B,A,B,A,B,A,B,A,B,A,A,B,A,B
83.91693146,0,1,0,A,A,A,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A
86.51345416,0,1,0,A,A,A,B,A,B,B,A,A,A,B,B,A,A,B,B,A,B,A,B
78.9582725,0,1,0,A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B,B
83.1540508,0,1,0,A,A,A,B,A,B,A,B,B,A,B,A,B,B,A,B,A,A,A,A
80.60170236,0,1,0,A,A,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A,B,A,A
85.08594004,0,1,0,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A,B,B,A
83.31498236,0,1,0,A,A,A,B,A,B,A,A,B,B,A,A,B,B,A,B,A,B,A,A
84.43606994,0,1,0,A,A,A,B,A,B,A,A,B,A,B,A,B,B,B,A,A,B,B,B
83.33401614,0,1,0,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,A,A,A
87.8762287,0,1,0,A,A,A,B,A,B,A,A,A,A,A,A,A,B,B,A,A,B,A,B
80.24814355,0,1,0,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,A,A,A,B
82.35380792,0,1,0,A,A,A,B,A,A,B,B,B,A,B,B,B,B,A,B,A,A,A,A
82.36906457,0,1,0,A,A,A,B,A,A,B,B,A,B,A,B,B,A,B,A,A,A,A,A
86.35453795,0,1,0,A,A,A,B,A,A,B,B,A,A,B,A,A,A,B,B,B,A,A,B
81.75446148,0,1,0,A,A,A,B,A,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B
86.51681446,0,1,0,A,A,A,B,A,A,B,A,B,A,B,A,A,B,B,B,B,A,B,A
85.71931402,0,1,0,A,A,A,B,A,A,B,A,A,B,A,A,A,B,A,B,A,B,A,A
88.28450941,0,1,0,A,A,A,B,A,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B
80.71029731,0,1,0,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,A,A,B,A,A
84.43845269,0,1,0,A,A,A,B,A,A,A,B,B,A,B,A,B,B,B,A,B,B,A,A
83.37936659,0,1,0,A,A,A,B,A,A,A,B,A,B,B,A,B,B,A,A,A,A,B,A
86.49729377,0,1,0,A,A,A,B,A,A,A,B,A,A,A,B,B,A,B,A,A,B,A,A
83.47659025,0,1,0,A,A,A,B,A,A,A,A,B,B,B,A,A,B,A,B,B,B,B,B
87.84736149,0,1,0,A,A,A,B,A,A,A,A,B,A,A,B,B,A,A,B,A,B,A,A
85.1794875,0,1,0,A,A,A,B,A,A,A,A,A,B,B,B,B,A,A,A,A,B,B,B
