"","height_data","i","j","k","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Height.2013",86.1727187163132,0,0,1,1,1,1,1,0,1,1,1,0,1
"Height.2014",84.1845998409134,0,0,1,1,1,1,1,0,1,1,1,1,0
"Height.2015",88.808476339702,0,0,1,1,1,1,1,0,1,1,1,1,1
"Height.2016",79.8087487628801,0,0,1,1,1,1,1,1,0,0,0,0,0
"Height.2017",83.6775177474145,0,0,1,1,1,1,1,1,0,0,0,0,1
"Height.2018",82.2865294200844,0,0,1,1,1,1,1,1,0,0,0,1,0
"Height.2019",84.6714532447956,0,0,1,1,1,1,1,1,0,0,0,1,1
"Height.2020",83.3857701369815,0,0,1,1,1,1,1,1,0,0,1,0,0
"Height.2021",86.2128802584982,0,0,1,1,1,1,1,1,0,0,1,0,1
"Height.2022",85.7878942058369,0,0,1,1,1,1,1,1,0,0,1,1,0
"Height.2023",88.5397432262822,0,0,1,1,1,1,1,1,0,0,1,1,1
"Height.2024",80.8561212619295,0,0,1,1,1,1,1,1,0,1,0,0,0
"Height.2025",84.419535248732,0,0,1,1,1,1,1,1,0,1,0,0,1
"Height.2026",83.2621928076132,0,0,1,1,1,1,1,1,0,1,0,1,0
"Height.2027",87.6398713662754,0,0,1,1,1,1,1,1,0,1,0,1,1
"Height.2028",86.0920771932627,0,0,1,1,1,1,1,1,0,1,1,0,0
"Height.2029",88.9354851507822,0,0,1,1,1,1,1,1,0,1,1,0,1
"Height.2030",86.4481610877516,0,0,1,1,1,1,1,1,0,1,1,1,0
"Height.2031",87.5651024724467,0,0,1,1,1,1,1,1,0,1,1,1,1
"Height.2032",81.5144051342342,0,0,1,1,1,1,1,1,1,0,0,0,0
"Height.2033",85.1609235926497,0,0,1,1,1,1,1,1,1,0,0,0,1
"Height.2034",84.6973871447576,0,0,1,1,1,1,1,1,1,0,0,1,0
"Height.2035",86.8362504071152,0,0,1,1,1,1,1,1,1,0,0,1,1
"Height.2036",83.6004196720159,0,0,1,1,1,1,1,1,1,0,1,0,0
"Height.2037",88.4617169797191,0,0,1,1,1,1,1,1,1,0,1,0,1
"Height.2038",87.3850104079885,0,0,1,1,1,1,1,1,1,0,1,1,0
"Height.2039",90.6382351753827,0,0,1,1,1,1,1,1,1,0,1,1,1
"Height.2040",83.0997764042233,0,0,1,1,1,1,1,1,1,1,0,0,0
"Height.2041",86.0410175253826,0,0,1,1,1,1,1,1,1,1,0,0,1
"Height.2042",85.5546999025466,0,0,1,1,1,1,1,1,1,1,0,1,0
"Height.2043",89.2640575657632,0,0,1,1,1,1,1,1,1,1,0,1,1
"Height.2044",87.1435588210835,0,0,1,1,1,1,1,1,1,1,1,0,0
"Height.2045",88.7405466988969,0,0,1,1,1,1,1,1,1,1,1,0,1
"Height.2046",86.7697511271611,0,0,1,1,1,1,1,1,1,1,1,1,0
"Height.2047",90.7127532380218,0,0,1,1,1,1,1,1,1,1,1,1,1
"Height.2048",68.2636792585665,0,1,0,0,0,0,0,0,0,0,0,0,0
"Height.2049",71.0736430937686,0,1,0,0,0,0,0,0,0,0,0,0,1
"Height.2050",69.8673320637304,0,1,0,0,0,0,0,0,0,0,0,1,0
"Height.2051",73.1166537219529,0,1,0,0,0,0,0,0,0,0,0,1,1
"Height.2052",71.079710669742,0,1,0,0,0,0,0,0,0,0,1,0,0
"Height.2053",73.4391833270367,0,1,0,0,0,0,0,0,0,0,1,0,1
"Height.2054",72.4713612310444,0,1,0,0,0,0,0,0,0,0,1,1,0
"Height.2055",76.8096310919542,0,1,0,0,0,0,0,0,0,0,1,1,1
"Height.2056",69.6949806553353,0,1,0,0,0,0,0,0,0,1,0,0,0
"Height.2057",72.0669419907175,0,1,0,0,0,0,0,0,0,1,0,0,1
"Height.2058",69.1551001589974,0,1,0,0,0,0,0,0,0,1,0,1,0
"Height.2059",74.0552858538455,0,1,0,0,0,0,0,0,0,1,0,1,1
"Height.2060",72.5690984565046,0,1,0,0,0,0,0,0,0,1,1,0,0
"Height.2061",74.7847862926269,0,1,0,0,0,0,0,0,0,1,1,0,1
"Height.2062",74.3798054826523,0,1,0,0,0,0,0,0,0,1,1,1,0
"Height.2063",76.6384153150734,0,1,0,0,0,0,0,0,0,1,1,1,1
"Height.2064",69.5834863763255,0,1,0,0,0,0,0,0,1,0,0,0,0
"Height.2065",72.8232547512929,0,1,0,0,0,0,0,0,1,0,0,0,1
"Height.2066",71.4699385536358,0,1,0,0,0,0,0,0,1,0,0,1,0
"Height.2067",74.0865802973704,0,1,0,0,0,0,0,0,1,0,0,1,1
"Height.2068",73.7643644815046,0,1,0,0,0,0,0,0,1,0,1,0,0
"Height.2069",75.8356751709751,0,1,0,0,0,0,0,0,1,0,1,0,1
"Height.2070",74.5124602653475,0,1,0,0,0,0,0,0,1,0,1,1,0
"Height.2071",77.8429807871191,0,1,0,0,0,0,0,0,1,0,1,1,1
"Height.2072",70.2364257778737,0,1,0,0,0,0,0,0,1,1,0,0,0
"Height.2073",72.9347097810333,0,1,0,0,0,0,0,0,1,1,0,0,1
"Height.2074",73.6028040199223,0,1,0,0,0,0,0,0,1,1,0,1,0
"Height.2075",75.2322347453075,0,1,0,0,0,0,0,0,1,1,0,1,1
"Height.2076",73.2432686208297,0,1,0,0,0,0,0,0,1,1,1,0,0
"Height.2077",76.0680621649925,0,1,0,0,0,0,0,0,1,1,1,0,1
"Height.2078",75.3728362490463,0,1,0,0,0,0,0,0,1,1,1,1,0
"Height.2079",78.4003355201223,0,1,0,0,0,0,0,0,1,1,1,1,1
"Height.2080",70.4713013184585,0,1,0,0,0,0,0,1,0,0,0,0,0
"Height.2081",74.9699317775215,0,1,0,0,0,0,0,1,0,0,0,0,1
"Height.2082",73.168770587228,0,1,0,0,0,0,0,1,0,0,0,1,0
"Height.2083",75.605299743048,0,1,0,0,0,0,0,1,0,0,0,1,1
"Height.2084",73.5963764901055,0,1,0,0,0,0,0,1,0,0,1,0,0
"Height.2085",77.5540890519092,0,1,0,0,0,0,0,1,0,0,1,0,1
"Height.2086",76.1597755220773,0,1,0,0,0,0,0,1,0,0,1,1,0
"Height.2087",78.9901012144891,0,1,0,0,0,0,0,1,0,0,1,1,1
"Height.2088",71.2246730593738,0,1,0,0,0,0,0,1,0,1,0,0,0
"Height.2089",74.6465282470885,0,1,0,0,0,0,0,1,0,1,0,0,1
"Height.2090",72.609246862941,0,1,0,0,0,0,0,1,0,1,0,1,0
"Height.2091",77.2781002437092,0,1,0,0,0,0,0,1,0,1,0,1,1
"Height.2092",75.0042599289968,0,1,0,0,0,0,0,1,0,1,1,0,0
"Height.2093",78.2487360837052,0,1,0,0,0,0,0,1,0,1,1,0,1
"Height.2094",76.3295128198511,0,1,0,0,0,0,0,1,0,1,1,1,0
"Height.2095",78.8745397094541,0,1,0,0,0,0,0,1,0,1,1,1,1
"Height.2096",72.7117829319365,0,1,0,0,0,0,0,1,1,0,0,0,0
"Height.2097",76.2835864096703,0,1,0,0,0,0,0,1,1,0,0,0,1
"Height.2098",72.974393034126,0,1,0,0,0,0,0,1,1,0,0,1,0
"Height.2099",78.9163957315096,0,1,0,0,0,0,0,1,1,0,0,1,1
"Height.2100",75.6151143325139,0,1,0,0,0,0,0,1,1,0,1,0,0
"Height.2101",79.0188089868386,0,1,0,0,0,0,0,1,1,0,1,0,1
"Height.2102",77.8565835168051,0,1,0,0,0,0,0,1,1,0,1,1,0
"Height.2103",79.926662662883,0,1,0,0,0,0,0,1,1,0,1,1,1
"Height.2104",72.4452138332728,0,1,0,0,0,0,0,1,1,1,0,0,0
"Height.2105",76.6426018706229,0,1,0,0,0,0,0,1,1,1,0,0,1
"Height.2106",76.4966603821001,0,1,0,0,0,0,0,1,1,1,0,1,0
"Height.2107",78.5472280835308,0,1,0,0,0,0,0,1,1,1,0,1,1
"Height.2108",76.8296584633876,0,1,0,0,0,0,0,1,1,1,1,0,0
"Height.2109",79.2368148279919,0,1,0,0,0,0,0,1,1,1,1,0,1
"Height.2110",77.3135094271401,0,1,0,0,0,0,0,1,1,1,1,1,0
"Height.2111",82.0315106334503,0,1,0,0,0,0,0,1,1,1,1,1,1
"Height.2112",72.0098286085593,0,1,0,0,0,0,1,0,0,0,0,0,0
"Height.2113",74.5363090305991,0,1,0,0,0,0,1,0,0,0,0,0,1
"Height.2114",72.8732832081571,0,1,0,0,0,0,1,0,0,0,0,1,0
"Height.2115",76.2650264848224,0,1,0,0,0,0,1,0,0,0,0,1,1
"Height.2116",73.208732681073,0,1,0,0,0,0,1,0,0,0,1,0,0
"Height.2117",76.9092970294146,0,1,0,0,0,0,1,0,0,0,1,0,1
"Height.2118",76.1731152945491,0,1,0,0,0,0,1,0,0,0,1,1,0
"Height.2119",79.9888116462587,0,1,0,0,0,0,1,0,0,0,1,1,1
"Height.2120",72.5067854201323,0,1,0,0,0,0,1,0,0,1,0,0,0
"Height.2121",75.0563121798907,0,1,0,0,0,0,1,0,0,1,0,0,1
"Height.2122",74.7539710159827,0,1,0,0,0,0,1,0,0,1,0,1,0
"Height.2123",78.690920858135,0,1,0,0,0,0,1,0,0,1,0,1,1
"Height.2124",74.7282526147576,0,1,0,0,0,0,1,0,0,1,1,0,0
"Height.2125",77.5780597952482,0,1,0,0,0,0,1,0,0,1,1,0,1
"Height.2126",76.1556156164434,0,1,0,0,0,0,1,0,0,1,1,1,0
"Height.2127",80.1896389386062,0,1,0,0,0,0,1,0,0,1,1,1,1
"Height.2128",74.3792563606179,0,1,0,0,0,0,1,0,1,0,0,0,0
"Height.2129",74.8458310915547,0,1,0,0,0,0,1,0,1,0,0,0,1
"Height.2130",75.2224598852852,0,1,0,0,0,0,1,0,1,0,0,1,0
"Height.2131",78.9629918631111,0,1,0,0,0,0,1,0,1,0,0,1,1
"Height.2132",76.0677801204134,0,1,0,0,0,0,1,0,1,0,1,0,0
"Height.2133",78.9155746017625,0,1,0,0,0,0,1,0,1,0,1,0,1
"Height.2134",77.5340754456053,0,1,0,0,0,0,1,0,1,0,1,1,0
"Height.2135",81.732228721827,0,1,0,0,0,0,1,0,1,0,1,1,1
"Height.2136",73.5769833907519,0,1,0,0,0,0,1,0,1,1,0,0,0
"Height.2137",76.3062566945291,0,1,0,0,0,0,1,0,1,1,0,0,1
"Height.2138",75.2194539739331,0,1,0,0,0,0,1,0,1,1,0,1,0
"Height.2139",78.5615749776669,0,1,0,0,0,0,1,0,1,1,0,1,1
"Height.2140",77.1323873870862,0,1,0,0,0,0,1,0,1,1,1,0,0
"Height.2141",80.7386823199785,0,1,0,0,0,0,1,0,1,1,1,0,1
"Height.2142",78.6579564402102,0,1,0,0,0,0,1,0,1,1,1,1,0
"Height.2143",81.7720456305771,0,1,0,0,0,0,1,0,1,1,1,1,1
"Height.2144",75.0693261224963,0,1,0,0,0,0,1,1,0,0,0,0,0
"Height.2145",77.4975782008504,0,1,0,0,0,0,1,1,0,0,0,0,1
"Height.2146",74.9911071020213,0,1,0,0,0,0,1,1,0,0,0,1,0
"Height.2147",78.9164195681724,0,1,0,0,0,0,1,1,0,0,0,1,1
"Height.2148",77.3069982325391,0,1,0,0,0,0,1,1,0,0,1,0,0
"Height.2149",79.8907411666432,0,1,0,0,0,0,1,1,0,0,1,0,1
"Height.2150",79.0038870106034,0,1,0,0,0,0,1,1,0,0,1,1,0
"Height.2151",82.2494861950668,0,1,0,0,0,0,1,1,0,0,1,1,1
"Height.2152",74.4170909872278,0,1,0,0,0,0,1,1,0,1,0,0,0
"Height.2153",78.5845971488524,0,1,0,0,0,0,1,1,0,1,0,0,1
"Height.2154",75.9497972641644,0,1,0,0,0,0,1,1,0,1,0,1,0
"Height.2155",79.1108846469464,0,1,0,0,0,0,1,1,0,1,0,1,1
"Height.2156",77.2719894739725,0,1,0,0,0,0,1,1,0,1,1,0,0
"Height.2157",79.2012371863879,0,1,0,0,0,0,1,1,0,1,1,0,1
"Height.2158",80.0441326029475,0,1,0,0,0,0,1,1,0,1,1,1,0
"Height.2159",83.6832616103846,0,1,0,0,0,0,1,1,0,1,1,1,1
"Height.2160",76.2667291902433,0,1,0,0,0,0,1,1,1,0,0,0,0
"Height.2161",78.3184850563594,0,1,0,0,0,0,1,1,1,0,0,0,1
"Height.2162",75.4744230866996,0,1,0,0,0,0,1,1,1,0,0,1,0
"Height.2163",80.4502282401356,0,1,0,0,0,0,1,1,1,0,0,1,1
"Height.2164",77.8210001072673,0,1,0,0,0,0,1,1,1,0,1,0,0
"Height.2165",81.0393688714319,0,1,0,0,0,0,1,1,1,0,1,0,1
"Height.2166",80.3688313519088,0,1,0,0,0,0,1,1,1,0,1,1,0
"Height.2167",83.2203729009074,0,1,0,0,0,0,1,1,1,0,1,1,1
"Height.2168",74.8578926967738,0,1,0,0,0,0,1,1,1,1,0,0,0
"Height.2169",79.5082230361541,0,1,0,0,0,0,1,1,1,1,0,0,1
"Height.2170",77.6386099619194,0,1,0,0,0,0,1,1,1,1,0,1,0
"Height.2171",81.1790728362074,0,1,0,0,0,0,1,1,1,1,0,1,1
"Height.2172",79.8057832009629,0,1,0,0,0,0,1,1,1,1,1,0,0
"Height.2173",81.936290098552,0,1,0,0,0,0,1,1,1,1,1,0,1
"Height.2174",81.5343711221066,0,1,0,0,0,0,1,1,1,1,1,1,0
"Height.2175",84.3630467866791,0,1,0,0,0,0,1,1,1,1,1,1,1
"Height.2176",71.330816237652,0,1,0,0,0,1,0,0,0,0,0,0,0
"Height.2177",74.9731108323226,0,1,0,0,0,1,0,0,0,0,0,0,1
"Height.2178",73.1724001983011,0,1,0,0,0,1,0,0,0,0,0,1,0
"Height.2179",78.0973486692535,0,1,0,0,0,1,0,0,0,0,0,1,1
"Height.2180",74.9106646474121,0,1,0,0,0,1,0,0,0,0,1,0,0
"Height.2181",78.5313352554628,0,1,0,0,0,1,0,0,0,0,1,0,1
"Height.2182",76.1966905634369,0,1,0,0,0,1,0,0,0,0,1,1,0
"Height.2183",79.8252804308141,0,1,0,0,0,1,0,0,0,0,1,1,1
"Height.2184",72.4118381844089,0,1,0,0,0,1,0,0,0,1,0,0,0
"Height.2185",76.9426097875899,0,1,0,0,0,1,0,0,0,1,0,0,1
"Height.2186",73.9557347600339,0,1,0,0,0,1,0,0,0,1,0,1,0
"Height.2187",77.5479261395129,0,1,0,0,0,1,0,0,0,1,0,1,1
"Height.2188",75.598649400321,0,1,0,0,0,1,0,0,0,1,1,0,0
"Height.2189",77.9062523387418,0,1,0,0,0,1,0,0,0,1,1,0,1
"Height.2190",77.3149828390149,0,1,0,0,0,1,0,0,0,1,1,1,0
"Height.2191",80.6709468117133,0,1,0,0,0,1,0,0,0,1,1,1,1
"Height.2192",73.6154732173402,0,1,0,0,0,1,0,0,1,0,0,0,0
"Height.2193",75.3608717242999,0,1,0,0,0,1,0,0,1,0,0,0,1
"Height.2194",74.4959343732161,0,1,0,0,0,1,0,0,1,0,0,1,0
"Height.2195",79.3496662954284,0,1,0,0,0,1,0,0,1,0,0,1,1
"Height.2196",76.9116167275449,0,1,0,0,0,1,0,0,1,0,1,0,0
"Height.2197",78.5988419442573,0,1,0,0,0,1,0,0,1,0,1,0,1
"Height.2198",79.5805039172737,0,1,0,0,0,1,0,0,1,0,1,1,0
"Height.2199",82.2813729744075,0,1,0,0,0,1,0,0,1,0,1,1,1
"Height.2200",73.5185351735852,0,1,0,0,0,1,0,0,1,1,0,0,0
"Height.2201",78.5903963665545,0,1,0,0,0,1,0,0,1,1,0,0,1
"Height.2202",76.9124750843026,0,1,0,0,0,1,0,0,1,1,0,1,0
"Height.2203",79.6098955267268,0,1,0,0,0,1,0,0,1,1,0,1,1
"Height.2204",77.0477650478529,0,1,0,0,0,1,0,0,1,1,1,0,0
"Height.2205",80.7294847447263,0,1,0,0,0,1,0,0,1,1,1,0,1
"Height.2206",79.247250843891,0,1,0,0,0,1,0,0,1,1,1,1,0
"Height.2207",82.4337743653053,0,1,0,0,0,1,0,0,1,1,1,1,1
"Height.2208",73.6668977781418,0,1,0,0,0,1,0,1,0,0,0,0,0
"Height.2209",77.0795367017535,0,1,0,0,0,1,0,1,0,0,0,0,1
"Height.2210",76.7717100714122,0,1,0,0,0,1,0,1,0,0,0,1,0
"Height.2211",79.3606970462662,0,1,0,0,0,1,0,1,0,0,0,1,1
"Height.2212",77.9288323826568,0,1,0,0,0,1,0,1,0,0,1,0,0
"Height.2213",80.1908716564064,0,1,0,0,0,1,0,1,0,0,1,0,1
"Height.2214",78.850919421826,0,1,0,0,0,1,0,1,0,0,1,1,0
"Height.2215",81.7182146105156,0,1,0,0,0,1,0,1,0,0,1,1,1
"Height.2216",74.0991936801341,0,1,0,0,0,1,0,1,0,1,0,0,0
"Height.2217",78.7036406304747,0,1,0,0,0,1,0,1,0,1,0,0,1
"Height.2218",76.5726454632375,0,1,0,0,0,1,0,1,0,1,0,1,0
"Height.2219",81.0950331855033,0,1,0,0,0,1,0,1,0,1,0,1,1
"Height.2220",79.5467166126407,0,1,0,0,0,1,0,1,0,1,1,0,0
"Height.2221",80.7612697530117,0,1,0,0,0,1,0,1,0,1,1,0,1
"Height.2222",79.2715831447738,0,1,0,0,0,1,0,1,0,1,1,1,0
"Height.2223",82.2765800976185,0,1,0,0,0,1,0,1,0,1,1,1,1
"Height.2224",75.0858159645382,0,1,0,0,0,1,0,1,1,0,0,0,0
"Height.2225",77.7995588466659,0,1,0,0,0,1,0,1,1,0,0,0,1
"Height.2226",77.6799290171527,0,1,0,0,0,1,0,1,1,0,0,1,0
"Height.2227",81.5726738438107,0,1,0,0,0,1,0,1,1,0,0,1,1
"Height.2228",78.354669847114,0,1,0,0,0,1,0,1,1,0,1,0,0
"Height.2229",81.6348922905278,0,1,0,0,0,1,0,1,1,0,1,0,1
"Height.2230",79.9657600951235,0,1,0,0,0,1,0,1,1,0,1,1,0
"Height.2231",84.9930568675682,0,1,0,0,0,1,0,1,1,0,1,1,1
"Height.2232",75.4942963223292,0,1,0,0,0,1,0,1,1,1,0,0,0
"Height.2233",80.1197859921107,0,1,0,0,0,1,0,1,1,1,0,0,1
"Height.2234",78.9808608475754,0,1,0,0,0,1,0,1,1,1,0,1,0
"Height.2235",81.9098792569204,0,1,0,0,0,1,0,1,1,1,0,1,1
"Height.2236",80.8031930401758,0,1,0,0,0,1,0,1,1,1,1,0,0
"Height.2237",81.9210067591027,0,1,0,0,0,1,0,1,1,1,1,0,1
"Height.2238",81.795574679612,0,1,0,0,0,1,0,1,1,1,1,1,0
"Height.2239",84.5693083939835,0,1,0,0,0,1,0,1,1,1,1,1,1
"Height.2240",73.7079845134753,0,1,0,0,0,1,1,0,0,0,0,0,0
"Height.2241",76.5134695994975,0,1,0,0,0,1,1,0,0,0,0,0,1
"Height.2242",77.6673384732611,0,1,0,0,0,1,1,0,0,0,0,1,0
"Height.2243",79.1172843317554,0,1,0,0,0,1,1,0,0,0,0,1,1
"Height.2244",77.821535789029,0,1,0,0,0,1,1,0,0,0,1,0,0
"Height.2245",79.9522252329322,0,1,0,0,0,1,1,0,0,0,1,0,1
"Height.2246",80.0733387047282,0,1,0,0,0,1,1,0,0,0,1,1,0
"Height.2247",84.127351077011,0,1,0,0,0,1,1,0,0,0,1,1,1
"Height.2248",75.4443492067822,0,1,0,0,0,1,1,0,0,1,0,0,0
"Height.2249",78.5892917868374,0,1,0,0,0,1,1,0,0,1,0,0,1
"Height.2250",75.9176973736658,0,1,0,0,0,1,1,0,0,1,0,1,0
"Height.2251",81.1933604354776,0,1,0,0,0,1,1,0,0,1,0,1,1
"Height.2252",78.626946337994,0,1,0,0,0,1,1,0,0,1,1,0,0
"Height.2253",81.6129955652958,0,1,0,0,0,1,1,0,0,1,1,0,1
"Height.2254",80.2684697409628,0,1,0,0,0,1,1,0,0,1,1,1,0
"Height.2255",83.8946815059501,0,1,0,0,0,1,1,0,0,1,1,1,1
"Height.2256",75.8036568583596,0,1,0,0,0,1,1,0,1,0,0,0,0
"Height.2257",80.4945812298759,0,1,0,0,0,1,1,0,1,0,0,0,1
"Height.2258",77.1161370107679,0,1,0,0,0,1,1,0,1,0,0,1,0
"Height.2259",82.313183232374,0,1,0,0,0,1,1,0,1,0,0,1,1
"Height.2260",78.4289748842609,0,1,0,0,0,1,1,0,1,0,1,0,0
"Height.2261",82.4858964056777,0,1,0,0,0,1,1,0,1,0,1,0,1
"Height.2262",82.4492136457894,0,1,0,0,0,1,1,0,1,0,1,1,0
"Height.2263",85.5202161734076,0,1,0,0,0,1,1,0,1,0,1,1,1
"Height.2264",78.0379558276916,0,1,0,0,0,1,1,0,1,1,0,0,0
"Height.2265",80.5116370618559,0,1,0,0,0,1,1,0,1,1,0,0,1
"Height.2266",78.6671994760041,0,1,0,0,0,1,1,0,1,1,0,1,0
"Height.2267",82.9752727501574,0,1,0,0,0,1,1,0,1,1,0,1,1
"Height.2268",79.9793274262193,0,1,0,0,0,1,1,0,1,1,1,0,0
"Height.2269",83.8253261719428,0,1,0,0,0,1,1,0,1,1,1,0,1
"Height.2270",82.0628876425489,0,1,0,0,0,1,1,0,1,1,1,1,0
"Height.2271",84.7351951945228,0,1,0,0,0,1,1,0,1,1,1,1,1
"Height.2272",77.3379704277892,0,1,0,0,0,1,1,1,0,0,0,0,0
"Height.2273",79.491634586163,0,1,0,0,0,1,1,1,0,0,0,0,1
"Height.2274",80.0163068346805,0,1,0,0,0,1,1,1,0,0,0,1,0
"Height.2275",82.6145993184038,0,1,0,0,0,1,1,1,0,0,0,1,1
"Height.2276",80.0731963768175,0,1,0,0,0,1,1,1,0,0,1,0,0
"Height.2277",82.4602678909448,0,1,0,0,0,1,1,1,0,0,1,0,1
"Height.2278",81.8608306419701,0,1,0,0,0,1,1,1,0,0,1,1,0
"Height.2279",85.5653743676741,0,1,0,0,0,1,1,1,0,0,1,1,1
"Height.2280",77.8082165405661,0,1,0,0,0,1,1,1,0,1,0,0,0
"Height.2281",82.1698806218508,0,1,0,0,0,1,1,1,0,1,0,0,1
"Height.2282",79.8242300128132,0,1,0,0,0,1,1,1,0,1,0,1,0
"Height.2283",83.6224367202255,0,1,0,0,0,1,1,1,0,1,0,1,1
"Height.2284",81.9493037219191,0,1,0,0,0,1,1,1,0,1,1,0,0
"Height.2285",82.431326150187,0,1,0,0,0,1,1,1,0,1,1,0,1
"Height.2286",84.0666669685361,0,1,0,0,0,1,1,1,0,1,1,1,0
"Height.2287",86.429263683054,0,1,0,0,0,1,1,1,0,1,1,1,1
"Height.2288",79.0801561917889,0,1,0,0,0,1,1,1,1,0,0,0,0
"Height.2289",81.4507074108691,0,1,0,0,0,1,1,1,1,0,0,0,1
"Height.2290",80.6830355191049,0,1,0,0,0,1,1,1,1,0,0,1,0
"Height.2291",84.2918448709459,0,1,0,0,0,1,1,1,1,0,0,1,1
"Height.2292",81.9381162027378,0,1,0,0,0,1,1,1,1,0,1,0,0
"Height.2293",85.0709543997514,0,1,0,0,0,1,1,1,1,0,1,0,1
"Height.2294",85.2018773229055,0,1,0,0,0,1,1,1,1,0,1,1,0
"Height.2295",86.9781580794842,0,1,0,0,0,1,1,1,1,0,1,1,1
"Height.2296",80.1559087446255,0,1,0,0,0,1,1,1,1,1,0,0,0
"Height.2297",84.5505398592232,0,1,0,0,0,1,1,1,1,1,0,0,1
"Height.2298",81.119113260802,0,1,0,0,0,1,1,1,1,1,0,1,0
"Height.2299",84.8084410476849,0,1,0,0,0,1,1,1,1,1,0,1,1
"Height.2300",82.2117874480102,0,1,0,0,0,1,1,1,1,1,1,0,0
"Height.2301",86.2407656772104,0,1,0,0,0,1,1,1,1,1,1,0,1
"Height.2302",85.474490019355,0,1,0,0,0,1,1,1,1,1,1,1,0
"Height.2303",86.8679825318036,0,1,0,0,0,1,1,1,1,1,1,1,1
"Height.2304",71.1832589076024,0,1,0,0,1,0,0,0,0,0,0,0,0
"Height.2305",72.7996576757911,0,1,0,0,1,0,0,0,0,0,0,0,1
"Height.2306",71.7718888026112,0,1,0,0,1,0,0,0,0,0,0,1,0
"Height.2307",76.2515976621729,0,1,0,0,1,0,0,0,0,0,0,1,1
"Height.2308",73.2934897258487,0,1,0,0,1,0,0,0,0,0,1,0,0
"Height.2309",75.8272399912383,0,1,0,0,1,0,0,0,0,0,1,0,1
"Height.2310",75.6003733938652,0,1,0,0,1,0,0,0,0,0,1,1,0
"Height.2311",78.4423315004574,0,1,0,0,1,0,0,0,0,0,1,1,1
"Height.2312",71.5524840225647,0,1,0,0,1,0,0,0,0,1,0,0,0
"Height.2313",73.9528203123636,0,1,0,0,1,0,0,0,0,1,0,0,1
"Height.2314",72.3837612763061,0,1,0,0,1,0,0,0,0,1,0,1,0
"Height.2315",76.7063647163752,0,1,0,0,1,0,0,0,0,1,0,1,1
"Height.2316",74.0149406364412,0,1,0,0,1,0,0,0,0,1,1,0,0
"Height.2317",75.2657651589455,0,1,0,0,1,0,0,0,0,1,1,0,1
"Height.2318",75.3987247694149,0,1,0,0,1,0,0,0,0,1,1,1,0
"Height.2319",79.6921655309439,0,1,0,0,1,0,0,0,0,1,1,1,1
"Height.2320",71.7492633440164,0,1,0,0,1,0,0,0,1,0,0,0,0
"Height.2321",75.4906789222513,0,1,0,0,1,0,0,0,1,0,0,0,1
"Height.2322",73.8951010082779,0,1,0,0,1,0,0,0,1,0,0,1,0
"Height.2323",75.9895384617189,0,1,0,0,1,0,0,0,1,0,0,1,1
"Height.2324",74.9461089750244,0,1,0,0,1,0,0,0,1,0,1,0,0
"Height.2325",76.6944589466256,0,1,0,0,1,0,0,0,1,0,1,0,1
"Height.2326",76.6110847515308,0,1,0,0,1,0,0,0,1,0,1,1,0
"Height.2327",78.9519281343848,0,1,0,0,1,0,0,0,1,0,1,1,1
"Height.2328",73.7449061202407,0,1,0,0,1,0,0,0,1,1,0,0,0
"Height.2329",76.5269529204107,0,1,0,0,1,0,0,0,1,1,0,0,1
"Height.2330",73.7446696406481,0,1,0,0,1,0,0,0,1,1,0,1,0
"Height.2331",76.929330393008,0,1,0,0,1,0,0,0,1,1,0,1,1
"Height.2332",74.7095564665296,0,1,0,0,1,0,0,0,1,1,1,0,0
"Height.2333",78.8191876844419,0,1,0,0,1,0,0,0,1,1,1,0,1
"Height.2334",77.2982836001535,0,1,0,0,1,0,0,0,1,1,1,1,0
"Height.2335",79.6779638523259,0,1,0,0,1,0,0,0,1,1,1,1,1
"Height.2336",73.794836082077,0,1,0,0,1,0,0,1,0,0,0,0,0
"Height.2337",75.6678550126664,0,1,0,0,1,0,0,1,0,0,0,0,1
"Height.2338",74.2914286842481,0,1,0,0,1,0,0,1,0,0,0,1,0
"Height.2339",78.4730483300645,0,1,0,0,1,0,0,1,0,0,0,1,1
"Height.2340",76.6067383291776,0,1,0,0,1,0,0,1,0,0,1,0,0
"Height.2341",78.9385811384785,0,1,0,0,1,0,0,1,0,0,1,0,1
"Height.2342",76.5534820913719,0,1,0,0,1,0,0,1,0,0,1,1,0
"Height.2343",80.8160485321101,0,1,0,0,1,0,0,1,0,0,1,1,1
"Height.2344",73.1141357239898,0,1,0,0,1,0,0,1,0,1,0,0,0
"Height.2345",77.178109911048,0,1,0,0,1,0,0,1,0,1,0,0,1
"Height.2346",75.3422551606452,0,1,0,0,1,0,0,1,0,1,0,1,0
"Height.2347",78.3180251571559,0,1,0,0,1,0,0,1,0,1,0,1,1
"Height.2348",76.3418559823645,0,1,0,0,1,0,0,1,0,1,1,0,0
"Height.2349",80.0010868734509,0,1,0,0,1,0,0,1,0,1,1,0,1
"Height.2350",80.0613155127158,0,1,0,0,1,0,0,1,0,1,1,1,0
"Height.2351",80.9165842076511,0,1,0,0,1,0,0,1,0,1,1,1,1
"Height.2352",74.6088296134102,0,1,0,0,1,0,0,1,1,0,0,0,0
"Height.2353",76.5577184162382,0,1,0,0,1,0,0,1,1,0,0,0,1
